จัดให้ตามคำขอครับ! นี่คือข้อมูลร้านค้าและบริการของสาขา **Central Rama 9** (เซ็นทรัล พระราม 9) ที่ผมได้ทำการสกัดข้อมูล คัดกรองข้อมูลที่ซ้ำซ้อนออก พร้อมทั้งจัดเรียงตามลำดับตัวอักษร (A-Z และตามด้วยภาษาไทย) และปรับหมวดหมู่ (Category) ให้เป็นมาตรฐานเดียวกันในรูปแบบ CSV เรียบร้อยแล้วครับ































```csv















Source,Target,Weight,Floor,Category
HAAGEN-DAZS,Central Rama 9,1,GF,Food & Beverage
HACHIBAN RAMEN,Central Rama 9,1,6F,Food & Beverage
HACK BEAUTY LAB,Central Rama 9,1,5F,Beauty & Wellness
HAI DI LAO,Central Rama 9,1,7F,Food & Beverage
HARBORLAND,Central Rama 9,1,7F,Entertainment
HASUL,Central Rama 9,1,BF,Food & Beverage
HAVAIANAS,Central Rama 9,1,GF,Fashion & ApparelHAVE A ZEED BY STEAK LAO,Central Rama 9,1,7F,Food & Beverage
HCT LANGUAGE SCHOOL,Central Rama 9,1,11F,Services & EducationHLA,Central Rama 9,1,2F,Fashion & ApparelHONAJI RAMEN,Central Rama 9,1,BF,Food & Beverage
HONMONO,Central Rama 9,1,7F,Food & Beverage
HUA SENG HONG,Central Rama 9,1,7F,Food & Beverage
HUAWEI,Central Rama 9,1,BF,Technology & ElectronicsHUSH PUPPIES,Central Rama 9,1,2F,Fashion & ApparelHUSH PUPPIES,Central Rama 9,1,3F,Fashion & ApparelHUSH PUPPIES,Central Rama 9,1,GF,Fashion & ApparelI STUDIO,Central Rama 9,1,4F,Technology & ElectronicsILY-I LIVE YOUNG,Central Rama 9,1,BF,Fashion & ApparelINNISFREE,Central Rama 9,1,1F,Beauty & Wellness
IPPUDO,Central Rama 9,1,BF,Food & Beverage
J.I.B.,Central Rama 9,1,4F,Technology & ElectronicsJANE DEER DESSERT,Central Rama 9,1,6F,Food & Beverage
JASPAL,Central Rama 9,1,1F,Fashion & ApparelJAYMART,Central Rama 9,1,BF,Technology & ElectronicsJELLY BUNNY,Central Rama 9,1,1F,Fashion & ApparelJIAN CHA TEA,Central Rama 9,1,5F,Food & Beverage
JONES SALAD,Central Rama 9,1,BF,Food & Beverage
JOYLIDAY PLUS,Central Rama 9,1,7F,Entertainment
JUBILEE DIAMOND,Central Rama 9,1,1F,Fashion & ApparelJUBILEE DIAMOND,Central Rama 9,1,2F,Fashion & ApparelKA-NOM,Central Rama 9,1,BF,Food & Beverage
KABOCHA SUSHI,Central Rama 9,1,BF,Food & Beverage
KAGONOYA,Central Rama 9,1,7F,Food & Beverage
KARADA,Central Rama 9,1,5F,Beauty & Wellness
KARAMENYA MASUMOTO,Central Rama 9,1,7F,Food & Beverage
KASIKORN BANK,Central Rama 9,1,5F,Bank & Financial Services
KFC,Central Rama 9,1,6F,Food & Beverage
KHUNPOOM,Central Rama 9,1,BF,Fashion & ApparelKIANI,Central Rama 9,1,6F,Food & Beverage
KING'S COLLEGE,Central Rama 9,1,11F,Services & EducationKIPLING,Central Rama 9,1,2F,Fashion & ApparelKMD,Central Rama 9,1,BF,Fashion & ApparelKOI THE,Central Rama 9,1,GF,Food & Beverage
KOOMI,Central Rama 9,1,BF,Food & Beverage
KPN MUSIC ACADEMY,Central Rama 9,1,12F,Services & EducationKRISPY KREME,Central Rama 9,1,1F,Food & Beverage
KRUNG THAI BANK,Central Rama 9,1,5F,Bank & Financial Services
KRUNGSRI,Central Rama 9,1,5F,Bank & Financial Services
KRUNGSRI FIRST CHOICE,Central Rama 9,1,5F,Bank & Financial Services
KUMPOON,Central Rama 9,1,BF,Food & Beverage
KYO ROLL EN,Central Rama 9,1,7F,Food & Beverage
L'OCCITANE,Central Rama 9,1,1F,Beauty & Wellness
LA MEAW,Central Rama 9,1,BF,Food & Beverage
LABX,Central Rama 9,1,5F,Beauty & Wellness
LACOSTE,Central Rama 9,1,1F,Fashion & ApparelLACOSTE,Central Rama 9,1,2F,Fashion & ApparelLACOSTE,Central Rama 9,1,3F,Fashion & ApparelLACOSTE,Central Rama 9,1,BF,Fashion & ApparelLAEM CHAROEN SEAFOOD,Central Rama 9,1,7F,Food & Beverage
LALIL,Central Rama 9,1,2F,Beauty & Wellness
LALIZA CLINIC,Central Rama 9,1,9F,Beauty & Wellness
LAND AND HOUSE BANK,Central Rama 9,1,5F,Bank & Financial Services
LENS & TIME,Central Rama 9,1,4F,Fashion & ApparelLEVI'S,Central Rama 9,1,GF,Fashion & ApparelLIKE DENTAL CLINIC,Central Rama 9,1,5F,Beauty & Wellness
LIVERPOOL,Central Rama 9,1,GF,Fashion & ApparelLYN,Central Rama 9,1,2F,Fashion & ApparelLYN AROUND,Central Rama 9,1,1F,Fashion & ApparelMAKALIN CLINIC,Central Rama 9,1,10F,Beauty & Wellness
MAKOTO,Central Rama 9,1,7F,Lifestyle & Specialty
MAMIL,Central Rama 9,1,BF,Fashion & ApparelMARKS & SPENCER,Central Rama 9,1,1F,Fashion & ApparelMARKS & SPENCER,Central Rama 9,1,3F,Fashion & ApparelMATH TALENT BY DR. YING,Central Rama 9,1,11F,Services & EducationMATSUMOTO KIYOSHI,Central Rama 9,1,BF,Beauty & Wellness
MC DONALD'S,Central Rama 9,1,7F,Food & Beverage
MC JEANS,Central Rama 9,1,BF,Fashion & ApparelMEGA NAILS SPA,Central Rama 9,1,5F,Beauty & Wellness
MINISO,Central Rama 9,1,4F,Lifestyle & Specialty
MIRABEL SKIN CLINIC,Central Rama 9,1,10F,Beauty & Wellness
MISTER DONUT,Central Rama 9,1,BF,Food & Beverage
MK RESTAURANT,Central Rama 9,1,6F,Food & Beverage
MO-MO-PARADISE,Central Rama 9,1,7F,Food & Beverage
MODOLO KIDS,Central Rama 9,1,12F,Services & EducationMODULO,Central Rama 9,1,12F,Services & EducationMOLTO,Central Rama 9,1,BF,Food & Beverage
MOM'S TOUCH,Central Rama 9,1,BF,Food & Beverage
MOS BURGER,Central Rama 9,1,BF,Food & Beverage
MOSHI MOSHI,Central Rama 9,1,3F,Lifestyle & Specialty
MOTTA X MONTIPA,Central Rama 9,1,BF,Fashion & ApparelMR. SHAKE,Central Rama 9,1,BF,Food & Beverage
MR.BIG PILLOW,Central Rama 9,1,5F,Lifestyle & Specialty
MUJI,Central Rama 9,1,GF,Lifestyle & Specialty
NARAYA,Central Rama 9,1,1F,Fashion & ApparelNATURE,Central Rama 9,1,GF,Fashion & ApparelNAUTICA,Central Rama 9,1,GF,Fashion & ApparelNEW BALANCE,Central Rama 9,1,4F,Fashion & ApparelNEW BALANCE,Central Rama 9,1,BF,Fashion & ApparelNEW BALANCE,Central Rama 9,1,GF,Fashion & ApparelNIKE,Central Rama 9,1,4F,Fashion & ApparelNIKE,Central Rama 9,1,BF,Fashion & ApparelNIYOM JEANS,Central Rama 9,1,BF,Fashion & ApparelNOSE TEA,Central Rama 9,1,6F,Food & Beverage
OAK BERRY,Central Rama 9,1,6F,Food & Beverage
OFFICEMATE,Central Rama 9,1,BF,Lifestyle & Specialty
OH RICH THAILAND,Central Rama 9,1,5F,Bank & Financial Services
OISHI EATERIUM,Central Rama 9,1,7F,Food & Beverage
OLINO CREPE & TEA,Central Rama 9,1,BF,Food & Beverage
ON THE TABLE,Central Rama 9,1,6F,Food & Beverage
OOTOYA,Central Rama 9,1,6F,Food & Beverage
OPPO,Central Rama 9,1,BF,Technology & ElectronicsOPTIC SQUARE,Central Rama 9,1,4F,Fashion & ApparelOPTICAL 88,Central Rama 9,1,3F,Fashion & ApparelORIENTAL PRINCESS,Central Rama 9,1,2F,Beauty & Wellness
OSIM,Central Rama 9,1,4F,Lifestyle & Specialty
OSIM,Central Rama 9,1,5F,Lifestyle & Specialty
PACAMARA,Central Rama 9,1,2F,Food & Beverage
PANDORA,Central Rama 9,1,1F,Fashion & ApparelPAOPA,Central Rama 9,1,BF,Fashion & ApparelPEPPER LUNCH,Central Rama 9,1,6F,Food & Beverage
PHATARAMANEE,Central Rama 9,1,2F,Fashion & ApparelPLAYBOY,Central Rama 9,1,2F,Fashion & ApparelPLAYBOY,Central Rama 9,1,3F,Fashion & ApparelPOMELO,Central Rama 9,1,1F,Fashion & ApparelPOTATO CORNER,Central Rama 9,1,BF,Food & Beverage
POWER BUY,Central Rama 9,1,4F,Technology & ElectronicsPRO CLEAN,Central Rama 9,1,BF,Lifestyle & Specialty
PRONTO,Central Rama 9,1,GF,Fashion & ApparelPULL & BEAR,Central Rama 9,1,1F,Fashion & ApparelQQ DESSERT,Central Rama 9,1,BF,Food & Beverage
QUINN,Central Rama 9,1,1F,Fashion & ApparelRAJDHEVEE CLINIC,Central Rama 9,1,9F,Beauty & Wellness
REGENT DIAMOND,Central Rama 9,1,2F,Fashion & ApparelRELAX TIME,Central Rama 9,1,5F,Beauty & Wellness
RELAX TIME,Central Rama 9,1,9F,Beauty & Wellness
REUN ROM,Central Rama 9,1,BF,Beauty & Wellness
RIVERSIDE MALA,Central Rama 9,1,6F,Food & Beverage
ROBINSON DEPARTMENT STORE,Central Rama 9,1,1F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Rama 9,1,2F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Rama 9,1,3F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Rama 9,1,4F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Rama 9,1,5F,Lifestyle & Specialty
ROBINSON DEPARTMENT STORE,Central Rama 9,1,GF,Lifestyle & Specialty
ROLEX AT NAMSAWANG,Central Rama 9,1,1F,Fashion & ApparelROMRAWIN CLINIC,Central Rama 9,1,5F,Beauty & Wellness
ROSE JEWELRY STUDIO,Central Rama 9,1,2F,Fashion & ApparelROYAL IVY REGATTA,Central Rama 9,1,2F,Fashion & ApparelS&P,Central Rama 9,1,6F,Food & Beverage
SABINA,Central Rama 9,1,3F,Fashion & ApparelSABINA,Central Rama 9,1,4F,Fashion & ApparelSABOTEN,Central Rama 9,1,7F,Food & Beverage
SAEMAEUL,Central Rama 9,1,6F,Food & Beverage
SAINT ETOILE BY YAMAZAKI,Central Rama 9,1,BF,Food & Beverage
SAMSONITE,Central Rama 9,1,3F,Fashion & ApparelSAMSUNG SERVICE,Central Rama 9,1,4F,Technology & ElectronicsSANYOD WOK,Central Rama 9,1,BF,Food & Beverage
SATO DON,Central Rama 9,1,7F,Food & Beverage
SE-ED,Central Rama 9,1,5F,Lifestyle & Specialty
SEIKO,Central Rama 9,1,1F,Fashion & ApparelSF CINEMA,Central Rama 9,1,7F,Entertainment
SHABUSHI,Central Rama 9,1,6F,Food & Beverage
SHANE ENGLISH SCHOOL,Central Rama 9,1,12F,Services & EducationSHU UEMURA,Central Rama 9,1,2F,Fashion & ApparelSIAM COMMERCIAL BANK,Central Rama 9,1,5F,Bank & Financial Services
SIAM LASER CLINIC,Central Rama 9,1,9F,Beauty & Wellness
SIAM RAMA III MUSIC SCHOOL,Central Rama 9,1,11F,Services & EducationSIZZLER,Central Rama 9,1,6F,Food & Beverage
SKD CLINIC,Central Rama 9,1,8F,Beauty & Wellness
SKECHERS,Central Rama 9,1,4F,Fashion & ApparelSKECHERS,Central Rama 9,1,BF,Fashion & ApparelSKECHERS,Central Rama 9,1,GF,Fashion & ApparelSMILEYHOUND,Central Rama 9,1,3F,Fashion & ApparelSOMJAI,Central Rama 9,1,4F,Lifestyle & Specialty
SOUND CHECK KARAOKE,Central Rama 9,1,7F,Entertainment
SPAGHETTI FACTORY,Central Rama 9,1,6F,Food & Beverage
STARBUCKS COFFEE,Central Rama 9,1,1F,Food & Beverage
STARBUCKS COFFEE,Central Rama 9,1,5F,Food & Beverage
STRACK YUM,Central Rama 9,1,BF,Food & Beverage
STYLE BALA SHOP,Central Rama 9,1,BF,Fashion & ApparelSUKISHI BUFFET,Central Rama 9,1,6F,Food & Beverage
SUPER SPORTS,Central Rama 9,1,3F,Fashion & ApparelSUSHIRO,Central Rama 9,1,6F,Food & Beverage
SWAROVSKI,Central Rama 9,1,1F,Fashion & ApparelSWEET BORA,Central Rama 9,1,7F,Food & Beverage
SWENSEN'S,Central Rama 9,1,6F,Food & Beverage
T2C CURRENCY EXCHANGE,Central Rama 9,1,5F,Bank & Financial Services
TBC CLINIC,Central Rama 9,1,8F,Beauty & Wellness
TENJO,Central Rama 9,1,7F,Food & Beverage
TENYA,Central Rama 9,1,6F,Food & Beverage
TEVA,Central Rama 9,1,BF,Fashion & ApparelTG FONE,Central Rama 9,1,BF,Technology & ElectronicsTHA SIAM,Central Rama 9,1,7F,Food & Beverage
THE BIBIMBAB,Central Rama 9,1,BF,Food & Beverage
THE BODY SHOP,Central Rama 9,1,2F,Beauty & Wellness
THE FACE SHOP,Central Rama 9,1,3F,Beauty & Wellness
THE KLINIQUE,Central Rama 9,1,8F,Beauty & Wellness
THE NORTH FACE,Central Rama 9,1,3F,Fashion & ApparelTO B 1 HAIR STATION,Central Rama 9,1,5F,Beauty & Wellness
TONKATSU WAKO,Central Rama 9,1,6F,Food & Beverage
TOPS,Central Rama 9,1,3F,Beauty & Wellness
TOPS DAILY,Central Rama 9,1,1F,Lifestyle & Specialty
TOPS MARKET,Central Rama 9,1,BF,Lifestyle & Specialty
TORSLIP,Central Rama 9,1,11F,Services & EducationTPARTNER,Central Rama 9,1,BF,Fashion & ApparelTRUE,Central Rama 9,1,4F,Technology & ElectronicsTRUE,Central Rama 9,1,BF,Technology & ElectronicsTTB BANK,Central Rama 9,1,5F,Bank & Financial Services
U CARE,Central Rama 9,1,BF,Beauty & Wellness
UMAY PLUS,Central Rama 9,1,5F,Bank & Financial Services
UNIQLO,Central Rama 9,1,GF,Fashion & ApparelUNITED OVERSEAS BANK,Central Rama 9,1,5F,Bank & Financial Services
UOB XPRESS,Central Rama 9,1,5F,Bank & Financial Services
VALDUS CLINIC,Central Rama 9,1,8F,Beauty & Wellness
VICTORIA SECRET BEAUTY,Central Rama 9,1,1F,Beauty & Wellness
VIVO,Central Rama 9,1,4F,Technology & ElectronicsWAGASHI,Central Rama 9,1,7F,Food & Beverage
WATSONS,Central Rama 9,1,3F,Beauty & Wellness
WHITE STORY,Central Rama 9,1,6F,Food & Beverage
WITH IT PREMIUM,Central Rama 9,1,BF,Fashion & ApparelWORLDWIDE EDUCATION,Central Rama 9,1,11F,Services & EducationWUAGYU,Central Rama 9,1,BF,Food & Beverage
YAKINIKU LIKE,Central Rama 9,1,7F,Food & Beverage
YAYOI,Central Rama 9,1,6F,Food & Beverage
YUEDPAO,Central Rama 9,1,BF,Fashion & ApparelYVES ROCHER,Central Rama 9,1,2F,Beauty & Wellness
ZEN JAPANESE RESTAURANT,Central Rama 9,1,6F,Food & Beverage
ZHANG LIANG,Central Rama 9,1,7F,Food & Beverage
ธนาคารไทยเครดิต,Central Rama 9,1,5F,Bank & Financial Services
ธนาคารไทยเครดิต เพื่อรายย่อย,Central Rama 9,1,5F,Bank & Financial Services
เซ่งเฮง,Central Rama 9,1,2F,Fashion & Apparelโรงเรียนสอนภาษาจงไทยทอง,Central Rama 9,1,12F,Services & Educationโอ้กะจู๋,Central Rama 9,1,7F,Food & Beverage
